^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS1033
!dataset_title = fhl1 and ifh1 deletion mutants
!dataset_description = Expression profiling of fhl1 single deletion mutant and ifh1 fhl1 double deletion mutant.  Mutants generated from W303 strain.  Results indicate that Ifh1p and Fhl1p function together to regulate the transcription of ribosomal protein genes.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 15692568
!dataset_platform = GPL90
!dataset_platform_organism = Saccharomyces cerevisiae
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 9335
!dataset_sample_organism = Saccharomyces cerevisiae
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE2096
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS1033_1
!subset_dataset_id = GDS1033
!subset_description = wild type
!subset_sample_id = GSM37903,GSM37904
!subset_type = genotype/variation
^SUBSET = GDS1033_2
!subset_dataset_id = GDS1033
!subset_description = fhl1 deletion
!subset_sample_id = GSM37905,GSM37906
!subset_type = genotype/variation
^SUBSET = GDS1033_3
!subset_dataset_id = GDS1033
!subset_description = fhl1 ifh1 double deletion
!subset_sample_id = GSM37907,GSM37908
!subset_type = genotype/variation
^DATASET = GDS1033
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM37903 = Value for GSM37903: Wild type (first experiment); src: Total RNA from yeast
#GSM37904 = Value for GSM37904: WT (second experiment); src: Yeast total RNA.
#GSM37905 = Value for GSM37905: Delta FHL1 (second experiment); src: Yeast total RNA
#GSM37906 = Value for GSM37906: Delta FHL1 (first experiment); src: Yeast total RNA.
#GSM37907 = Value for GSM37907: FHL1, IFH1 double deletion (first experiment); src: Yeast total RNA.
#GSM37908 = Value for GSM37908: FHL1, IFH1 double deleted strain (second experiment); src: Yeast total RNA.
!dataset_table_begin
ID_REF	IDENTIFIER	GSM37903	GSM37904	GSM37905	GSM37906	GSM37907	GSM37908
10292_at	AFB1	11.5037	11.291	11.5037	8.27908	11.5037	8.98852
10293_at	YLR041W	4.50991	4.43544	4.6438	4.60338	4.50991	4.48599
10294_at	YLR042C	7.23226	7.39736	8.15555	9.39672	8.00955	9.51978
10295_at	TRX1	11.7012	11.5736	11.9435	11.7385	11.4955	11.5304
10296_at	PDC1	12.7932	12.6774	12.8988	12.7756	12.8333	12.7996
10297_at	STU2	8.99559	8.8122	9.12754	8.7335	9.13922	8.69774
10298_at	YLR046C	6.50441	6.41239	6.74728	6.20698	6.72448	6.54858
10299_at	FRE8	6.14246	6.70911	5.59355	5.81917	5.80963	6.35985
10300_f_at	RPS0B	11.7442	12.3461	10.3225	10.5819	9.84841	10.6935
10301_at	RPS0B	13.6125	13.9157	12.7739	12.8425	12.5983	12.9007
10302_g_at	RPS0A	13.4142	13.5589	12.8853	12.8546	12.6564	12.9033
10303_at	YLR049C	8.0768	8.24597	8.81605	8.51541	8.46858	8.70587
10304_at	YLR050C	10.2176	10.3925	10.7618	10.6666	10.6676	10.7925
10305_at	RLP24	9.98196	9.77909	10.8988	10.4112	10.6133	10.6126
10306_at	TEN1	5.0669	5.35277	5.89586	6.1116	5.4887	5.86143
10307_at	LOT6	7.23364	7.3977	8.13907	7.754	7.79105	7.48345
10308_at	YLR012C	4.28749	4.35066	4.21174	4.18746	4.28749	4.24798
10309_at	GAT3	4.25283	4.55451	4.27187	3.91943	4.32582	4.26825
10310_at	PPR1	7.48136	7.91552	8.06235	7.84462	7.89686	8.24259
10311_at	BRE2	6.37142	6.67065	6.84383	6.77674	6.64422	6.89395
10312_at	PML1	7.3804	7.42403	7.89254	7.74285	7.83249	7.91242
10313_at	MEU1	8.98178	9.09681	9.04389	8.8529	9.01012	8.84457
10314_at	POM34	7.61192	7.71062	8.12051	8.04949	7.94441	8.17205
10315_at	PSR2	9.02973	9.08615	9.08185	9.14797	9.1006	9.64579
10316_at	YEH2	8.10664	8.05423	8.10664	7.90389	8.09125	8.09269
10317_at	IRC25	8.76628	8.66949	9.74861	9.59118	9.38389	9.42213
10318_at	SDO1	8.40525	8.75511	9.45372	9.39264	9.14501	9.2915
10319_at	IZH3	9.48876	9.44123	9.72701	9.93586	9.7095	10.2447
10320_at	UBR2	6.87775	7.37471	6.60839	6.58205	6.73151	6.96458
10321_at	SNF7	9.60645	9.41921	10.5699	10.2559	10.3698	10.1875
10322_at	SED5	8.32791	7.80267	8.68478	8.29481	8.47449	8.13249
10323_at	AAT2	12.0996	11.8351	11.8896	11.7195	11.842	11.6689
10324_at	ADE16	10.6565	10.5503	10.5311	10.4409	10.6565	10.5956
10325_at	RPL15A	12.39	12.5912	12.1834	12.3176	11.8236	12.2868
10326_g_at	RPL15B	12.8191	12.8651	12.7621	12.9179	12.5024	12.8763
10327_at	YLR030W	4.70667	5.23487	4.50661	4.88048	4.77794	4.92823
10328_at	BPT1	8.47666	8.38844	9.03684	8.70635	8.97832	8.72623
10329_at	EMC6	10.0631	10.3456	10.8051	10.8476	10.0919	10.6196
10330_at	PUF3	5.73552	6.0109	5.79068	5.60441	5.79068	5.97643
10331_at	YEH1	8.60523	8.811	8.96372	8.97571	9.13381	9.51941
10332_at	SOF1	10.0948	10.1054	10.1776	10.0843	10.1191	10.3464
10333_at	PSR1	6.83972	7.56532	6.85448	7.20089	7.09135	7.80627
10334_at	COX17	9.8708	9.48516	9.44284	9.37278	8.84502	9.08068
10335_at	DRS1	9.25667	8.9879	9.30963	9.07852	9.30963	9.41896
10336_at	LMO1	6.81141	6.70635	7.35148	7.25528	7.01992	7.16073
10337_at	MMM1	8.27497	8.30038	8.27497	8.01243	8.24329	8.30759
10338_at	SPO75	5.45268	5.82367	4.77215	5.38629	5.1209	5.37262
10339_at	ORC3	8.31761	8.50565	8.84463	8.81357	8.84818	8.94428
10340_at	SFI1	8.35002	8.40268	8.52492	8.614	8.74888	8.51445
10341_at	RTT109	8.20304	8.13608	8.1741	8.23248	8.20304	8.10833
10342_at	DNM1	7.9267	7.29884	7.78602	7.62347	7.95785	7.36543
10343_at	YLR001C	8.47899	8.54543	8.41443	8.26112	8.44512	8.47958
10344_at	NOC3	7.93555	8.10931	8.16886	8.07898	8.30085	8.11242
10345_at	CMS1	8.76004	8.83602	9.62595	9.44489	9.37469	9.58344
10346_at	THI73	6.67664	7.05575	7.10118	7.12581	6.98155	6.98737
10347_at	SSL1	9.3101	9.53269	9.59949	9.64553	9.50274	9.60376
10348_at	SSK1	8.08639	8.03468	8.16543	8.35481	8.16543	8.54141
10349_at	NSE1	7.59781	7.77184	8.45495	8.59478	8.47207	8.70527
10350_at	PAM18	9.68131	9.6401	9.69814	9.29463	9.58677	9.589
10351_at	GRC3	8.20608	8.2945	8.66525	8.36485	8.70772	8.5022
10352_at	RIX7	9.18039	9.38117	9.37573	9.28432	9.59715	9.44371
10353_at	IRC19	6.36034	7.10979	7.11217	7.63344	6.95641	7.32905
10354_at	YLL032C	6.68606	6.70159	6.68606	6.51764	6.69572	6.51494
10355_at	GPI13	8.90853	8.94225	8.42463	8.26876	8.33957	8.3188
10356_at	YLL030C	4.15081	3.94265	4.17481	3.63594	4.17593	3.67376
10357_at	FRA1	9.34965	9.01571	9.84128	9.57533	10.1528	9.72887
10358_at	TPO1	10.0685	10.4422	10.3156	10.4035	10.2906	10.5443
10359_at	ISA1	9.05984	8.96944	9.86037	9.72047	9.90202	9.90008
10360_at	HSP104	9.77885	9.16865	9.78311	9.74535	9.61034	9.59493
10361_f_at	PAU17	7.27116	7.36057	7.54753	7.62434	7.69666	7.56537
10362_at	SSA2	13.3857	13.452	12.9518	12.6409	13.0292	12.6636
10363_at	POM33	9.50965	9.59547	10.5553	10.2565	10.38	10.2256
10364_at	HIF1	9.03858	8.97257	9.09875	8.70966	9.10615	8.7726
10365_at	SPA2	7.74393	7.51882	7.74393	7.15804	7.74393	7.29566
10366_i_at	KNS1	9.62814	9.59705	10.6617	10.413	10.6145	10.6885
10367_r_at	KNS1	7.4189	8.14492	8.04561	8.69784	8.02387	9.01839
10368_s_at	KNS1	10.0035	9.99107	11.1684	11.014	11.24	11.1805
10369_at	KNS1	7.22253	6.98371	8.30728	7.93904	8.11531	8.33199
10370_at	DPS1	12.3467	12.3364	12.2504	11.8617	12.155	12.0711
10371_at	YLL017W	5.4682	5.79414	4.93133	4.76606	5.23192	5.03676
10372_at	SDC25	5.5056	5.30942	5.79168	5.52407	5.51771	5.73132
10373_at	JLP1	5.89687	6.19484	7.0115	7.25939	7.46614	7.34377
10374_at	YLL056C	6.95611	6.81224	7.80635	7.41522	7.92084	7.44612
10375_at	YCT1	6.67409	6.74374	7.63892	7.36875	7.18192	7.08243
10376_at	YLL054C	7.25526	7.49396	6.84264	6.81866	6.58946	6.93279
10377_at	YLL053C	9.2215	9.49262	8.92383	8.97776	9.27067	9.64847
10378_at	AQY2	8.16239	8.72789	7.59855	7.78417	8.15568	8.63673
10379_at	FRE6	7.59902	7.53335	8.08486	7.56913	8.23174	7.95003
10380_at	COF1	11.9132	11.8535	12.388	12.0744	12.1685	12.0341
10381_at	LDB18	7.46786	7.24452	8.55552	8.29818	8.00217	8.16698
10382_at	YBT1	10.8596	11.0108	11.1336	10.9888	11.0585	11.1516
10383_at	YLL047W	6.47669	6.55749	6.50407	6.17822	6.50407	6.61018
10384_at	RNP1	6.23261	6.64642	5.81657	5.65728	6.026	5.74261
10385_i_at	RPL8A	12.5254	12.6429	12.3743	12.5752	12.249	12.7493
10386_s_at	RPL8A	12.4234	12.1353	12.0151	11.7922	11.7752	11.8037
10387_at	YLL044W	5.70196	6.28892	5.22768	5.46515	5.30239	5.33736
10388_at	FPS1	10.1569	9.71096	10.4387	9.82929	10.4628	9.85687
10389_at	ATG10	7.89301	8.03283	8.84382	8.82281	8.62956	8.50712
10390_at	SDH2	11.263	10.7403	11.8506	11.8104	11.7442	11.818
10391_at	VPS13	10.0523	9.58616	10.1841	9.96434	10.1841	9.79387
10392_at	UBI4	10.6431	10.424	11.5618	11.5238	11.2392	11.4455
10393_at	ENT4	7.09569	7.52528	5.96032	6.38043	6.65904	6.97952
10394_at	YLL037W	5.97662	6.23951	5.90007	5.78096	6.27061	6.00108
10395_at	PRP19	9.31888	9.16542	9.46132	9.18914	9.47021	9.23445
10396_at	non-annotated SAGE orf Found reverse in NC_001143 between 468759 and 468899 with 100% identity	7.14356	7.48117	7.4882	7.35682	7.49154	7.41816
10397_at	non-annotated SAGE orf Found reverse in NC_001143 between 527004 and 527159 with 100% identity	7.42887	7.52766	6.65253	6.95854	7.07916	7.21036
10398_at	non-annotated SAGE orf Found forward in NC_001143 between 533255 and 533518 with 100% identity	7.43009	7.52012	7.63262	7.54393	7.47822	7.23332
10399_at	non-annotated SAGE orf Found reverse in NC_001143 between 137683 and 137847 with 100% identity	4.38401	5.00097	4.34694	4.57187	4.30724	4.63704
10400_at	non-annotated SAGE orf Found forward in NC_001143 between 173981 and 174175 with 100% identity	2.76468	3.00211	2.76468	2.69821	2.76468	2.81091
10401_at	non-annotated SAGE orf Found reverse in NC_001143 between 185056 and 185205 with 100% identity	7.32265	7.15912	7.18	6.75296	6.82892	6.75078
10402_at	non-annotated SAGE orf Found forward in NC_001143 between 219794 and 219961 with 100% identity	4.52689	4.85167	4.60489	4.73384	4.4577	4.73621
10403_at	non-annotated SAGE orf Found reverse in NC_001143 between 442457 and 442639 with 100% identity	6.49063	6.50528	5.67553	5.85336	6.30404	5.62922
10404_at	non-annotated SAGE orf Found reverse in NC_001143 between 447932 and 448156 with 100% identity	7.55711	7.60428	8.40562	8.24872	8.26283	8.43567
10405_at	non-annotated SAGE orf Found forward in NC_001143 between 456740 and 456883 with 100% identity	7.78824	7.93891	7.72875	7.82918	7.72875	7.87613
10406_at	non-annotated SAGE orf Found forward in NC_001143 between 619142 and 619375 with 100% identity	7.89955	7.86628	7.35413	7.31461	7.63095	7.52543
10407_at	snR64	4.97786	4.96631	3.72641	3.73778	4.00606	3.70759
10408_at	snR38	8.13062	8.46552	6.23294	6.45985	6.74507	6.71262
10409_at	snR69	8.75756	8.89488	7.42181	7.58772	8.00877	7.68774
10410_at	snR42	6.14822	6.36067	5.75089	5.84128	6.19488	5.88889
10411_f_at	YCR108C	7.27125	7.52406	7.80582	8.06794	7.89169	8.01062
10412_f_at	PAU6	8.24317	8.33878	8.56722	8.37742	8.77914	8.37844
10413_at	AYT1	7.57911	7.69118	7.94631	7.71141	8.23828	7.86088
10414_at	MHT1	7.23176	7.29882	7.75702	7.16575	6.92871	6.59488
10415_at	MMP1	8.01121	8.26158	9.26659	8.90232	8.4863	8.58193
10416_at	GTT2	9.99744	8.60016	7.99305	7.40106	7.98536	7.74422
10417_at	YLL059C	3.52662	3.84378	3.38978	3.78381	3.52662	4.12736
10418_at	YLL058W	6.77188	7.03285	7.55696	7.55791	7.38483	7.6088
10419_at	non-annotated SAGE orf Found forward in NC_001143 between 320463 and 320651 with 100% identity	7.47068	7.43375	7.00299	7.0717	7.08927	7.21704
10420_at	non-annotated SAGE orf Found forward in NC_001143 between 612074 and 612223 with 100% identity	8.38479	9.22248	7.94635	8.28718	8.71744	8.94238
10421_at	SKG1	9.16516	8.67934	9.9701	9.51558	9.979	9.69975
10422_at	non-annotated SAGE orf Found forward in NC_001143 between 219150 and 219308 with 100% identity	7.67876	8.21112	7.47365	7.4931	7.84889	7.41845
10423_at	non-annotated SAGE orf Found forward in NC_001143 between 298846 and 299052 with 100% identity	6.13824	6.52317	5.59803	5.79062	6.06297	5.75507
10424_at	non-annotated SAGE orf Found reverse in NC_001143 between 379033 and 379236 with 100% identity	5.23281	6.00343	5.47835	5.39906	5.45124	5.51062
10425_at	non-annotated SAGE orf Found reverse in NC_001143 between 464717 and 464851 with 100% identity	8.69466	9.38766	7.96478	8.46878	8.7543	9.12996
10426_at	non-annotated SAGE orf Found reverse in NC_001143 between 18900 and 19061 with 100% identity	5.16249	5.25598	5.16249	4.73347	5.16249	5.00077
10427_at	non-annotated SAGE orf Found reverse in NC_001143 between 38930 and 39151 with 100% identity	5.25467	4.46194	5.26875	4.40906	5.35716	4.53645
10428_at	non-annotated SAGE orf Found forward in NC_001143 between 46506 and 46670 with 100% identity	3.70208	3.82077	4.69624	4.94194	4.61535	4.57366
10429_at	non-annotated SAGE orf Found reverse in NC_001143 between 93914 and 94054 with 100% identity	4.69536	4.56485	4.7735	4.67391	4.85862	4.95704
10430_at	YKL183C-A	5.35381	5.44676	5.19751	5.07959	5.52487	5.26466
10431_at	non-annotated SAGE orf Found reverse in NC_001143 between 108918 and 109193 with 100% identity	5.2402	5.54097	5.19719	4.98032	5.21442	5.06227
10432_at	non-annotated SAGE orf Found reverse in NC_001143 between 136056 and 136247 with 100% identity	7.1223	7.26728	7.7764	7.79105	7.86265	7.72728
10433_at	non-annotated SAGE orf Found reverse in NC_001143 between 136275 and 136457 with 100% identity	5.53376	5.86028	6.0178	5.67386	5.88115	5.60745
10434_at	non-annotated SAGE orf Found reverse in NC_001143 between 142825 and 142992 with 100% identity	6.52178	7.4661	8.22872	8.64648	8.25412	9.82856
10435_at	HSK3	5.27028	4.73791	6.217	5.71654	5.40903	5.55567
10436_at	non-annotated SAGE orf Found reverse in NC_001143 between 219769 and 219951 with 100% identity	6.34513	6.46696	5.97081	5.85639	6.08374	6.07079
10437_at	non-annotated SAGE orf Found reverse in NC_001143 between 264148 and 264333 with 100% identity	7.57801	7.76858	8.57042	8.1443	8.47939	8.33387
10438_at	non-annotated SAGE orf Found reverse in NC_001143 between 308237 and 308389 with 100% identity	4.23207	4.12398	4.23207	3.67323	4.23207	3.9748
10439_at	YKL068W-A	8.28119	8.7252	9.80126	9.75584	8.96364	10.1031
10440_at	non-annotated SAGE orf Found reverse in NC_001143 between 340484 and 340771 with 100% identity	5.88016	6.43303	5.63516	6.0587	5.84222	6.55619
10441_at	non-annotated SAGE orf Found reverse in NC_001143 between 468524 and 468670 with 100% identity	4.22221	4.7778	4.57099	4.55044	4.77598	4.68428
10442_s_at	MNN4	6.21618	6.14806	5.39448	5.01754	6.09858	5.98322
10443_at	YKL162C-A	5.93391	5.52129	6.08104	5.89222	6.08104	5.90526
10444_at	YKR035C	7.73476	8.06349	7.4587	7.46332	7.73476	7.51314
10445_s_at	MNN4	7.89825	8.08217	7.43602	7.27076	8.14172	8.01015
10446_s_at	PTK1	8.12052	8.09603	7.40863	7.2854	7.70191	7.8058
10447_s_at	PTK1	9.15689	9.5537	7.75152	7.93735	8.67208	8.97519
10448_s_at	YKL033W-A	9.04245	9.29805	8.72105	8.73063	8.8947	9.19344
10449_at	non-annotated SAGE orf Found forward in NC_001143 between 91618 and 91755 with 100% identity	4.51446	4.88502	4.89404	4.39133	4.87037	4.71491
10450_at	non-annotated SAGE orf Found forward in NC_001143 between 94073 and 94228 with 100% identity	6.56053	6.00085	7.05359	6.48882	6.96695	6.78861
10451_at	non-annotated SAGE orf Found forward in NC_001143 between 146588 and 146755 with 100% identity	7.05753	7.59089	8.05256	8.08463	7.99754	8.46209
10452_at	YKL018C-A	7.64446	7.40402	8.40265	8.02738	7.93811	7.9081
10453_at	non-annotated SAGE orf Found forward in NC_001143 between 618527 and 618670 with 100% identity	3.7068	3.83874	3.65804	3.56322	3.76261	3.76852
10454_at	non-annotated SAGE orf Found forward in NC_001143 between 618749 and 618886 with 100% identity	6.15117	6.89658	5.81867	6.04142	6.03571	6.3521
10455_at	non-annotated SAGE orf Found reverse in NC_001143 between 16801 and 17055 with 100% identity	5.65907	5.60532	6.232	5.90663	6.21223	5.94455
10456_at	non-annotated SAGE orf Found forward in NC_001143 between 98250 and 98414 with 100% identity	10.8923	10.6319	11.449	10.9173	11.4308	11.2505
10457_at	non-annotated SAGE orf Found forward in NC_001143 between 145707 and 145880 with 100% identity	3.18068	2.94141	3.21023	3.1492	3.41626	3.42196
10458_at	non-annotated SAGE orf Found reverse in NC_001143 between 145751 and 145927 with 100% identity	6.77263	6.92673	6.8235	7.15696	6.87998	7.23142
10459_at	non-annotated SAGE orf Found reverse in NC_001143 between 164674 and 164820 with 100% identity	7.64896	7.69643	7.09657	7.28727	7.46232	7.37847
10460_at	non-annotated SAGE orf Found forward in NC_001143 between 178286 and 178429 with 100% identity	7.90213	7.85769	7.77751	7.61843	7.90383	7.74801
10461_at	non-annotated SAGE orf Found reverse in NC_001143 between 195028 and 195171 with 100% identity	7.58626	7.87381	8.16327	7.84711	8.16641	7.74957
10462_at	non-annotated SAGE orf Found forward in NC_001143 between 233585 and 233836 with 100% identity	10.2206	10.4878	10.3136	10.7744	10.6182	11.106
10463_at	non-annotated SAGE orf Found reverse in NC_001143 between 261612 and 261797 with 100% identity	6.33843	6.93338	6.07088	6.37984	6.23949	6.3345
10464_at	MRPL20	9.18926	8.8416	9.22916	8.62477	8.8465	8.45289
10465_at	PRP16	7.37441	7.6536	7.65714	7.22987	7.77394	7.53643
10466_at	OMA1	7.96597	8.38181	8.84773	8.67455	8.53613	8.74344
10467_at	TVP38	9.29773	9.47322	10.3118	9.95277	9.80751	9.9553
10468_at	TGL4	8.49608	7.89825	9.01546	8.43173	9.02102	8.49407
10469_at	PXL1	8.48706	8.50438	8.48706	8.42022	8.48706	8.62925
10470_at	SRL3	8.73638	8.51492	9.72087	10.0223	9.81811	10.3038
10471_at	SRP40	9.71876	9.85844	9.563	9.48232	9.55915	9.73132
10472_at	PTR2	12.1224	12.1248	11.633	11.8952	11.4171	12.1722
10473_i_at	RPL40A	12.0836	11.7395	11.765	11.5387	11.2607	11.1783
10474_s_at	RPL40A	12.6631	12.2969	12.526	12.3764	12.1966	12.2242
10475_at	MLP1	8.86221	8.82331	8.82755	8.69102	8.82261	8.65867
10476_at	ESL2	9.04755	9.08736	9.04755	8.96045	9.04755	8.97363
10477_g_at	ESL2	7.36061	7.14333	7.61815	7.35976	7.61815	7.35372
10478_at	PCK1	7.86505	7.55059	9.15343	8.8892	9.26282	8.80998
10479_at	UBP11	8.20367	7.99464	8.02772	7.91299	8.21988	8.01941
10480_at	BAS1	7.76245	7.72751	8.05699	8.13663	8.16537	8.22471
10481_at	SKG1	8.72483	9.00668	9.3952	9.40689	9.50425	9.61835
10482_at	SIR1	6.02227	5.68506	6.74868	6.30436	6.74741	6.38149
10483_at	FLO10	6.05115	6.53521	6.88495	6.89744	7.08667	7.07165
10484_at	NFT1	5.31498	5.56203	5.53492	5.47288	5.65141	5.70788
10485_at	YKR104W	7.18627	7.14932	7.47672	7.25236	7.60813	7.42448
10486_s_at	VBA5	5.25533	5.30878	5.25533	5.11385	5.25533	5.09539
10487_at	TFA2	6.64221	6.4606	6.78109	6.72022	6.63437	6.60336
10488_at	LAS1	7.59557	7.39529	7.87517	7.52185	7.7765	7.62768
10489_at	OAF3	8.26345	7.73278	8.41677	8.10055	8.38135	7.87402
10490_at	PAM17	10.1035	9.85242	10.429	10.2265	10.291	9.87717
10491_at	CCP1	9.61226	9.06476	9.933	9.727	10.0323	9.56749
10492_at	GPT2	9.8566	9.4257	9.41272	9.19922	9.79104	9.06201
10493_at	BET3	9.55861	9.77838	10.322	10.4915	10.1501	10.4289
10494_at	MET1	9.34746	9.34612	9.27371	9.23218	9.21983	9.06956
10495_at	YKR070W	7.03039	6.61042	7.18818	6.81034	6.96098	6.68035
10496_at	DRE2	9.98307	9.93003	9.77571	9.78943	9.76253	10.019
10497_at	SIS2	8.83922	8.85098	8.30971	7.96589	8.38231	8.1048
10498_at	YKR073C	6.78957	7.90707	6.27938	7.05829	6.53138	7.31366
10499_at	AIM29	8.841	8.60152	10.0056	9.61742	9.45562	9.29052
10500_at	YKR075C	7.98723	8.45758	8.30998	7.77561	8.3848	8.09813
10501_at	ECM4	8.61952	7.62285	8.14672	7.96169	7.94455	7.94106
10502_at	MSA2	7.61913	7.46301	8.79866	8.55296	8.67156	8.83453
10503_at	YKR078W	6.74945	6.49314	7.28932	6.8317	7.1194	6.71538
10504_at	TRZ1	7.34878	7.61144	7.34852	7.44871	7.21803	7.88061
10505_at	MTD1	9.01489	8.82153	9.14842	9.17363	9.17552	9.24721
10506_at	RPF2	11.0232	11.1516	11.5539	11.2191	11.3973	11.4041
10507_at	NUP133	8.90526	8.56588	9.32152	8.7474	9.24261	8.9775
10508_at	DAD2	6.74394	6.46443	7.13873	6.3419	6.74278	6.33334
10509_at	HBS1	7.72952	7.82789	7.67266	7.38502	7.45876	7.48199
10510_at	KAE1	8.17329	8.03497	8.87128	8.4954	8.87026	8.55355
10511_at	GAP1	11.4295	11.0163	10.4419	10.6278	10.2139	10.8456
10512_at	YKR040C	7.32329	7.2205	7.11916	6.80716	7.25836	7.11331
10513_at	YKR041W	4.99114	4.70452	4.2347	3.82974	4.98566	4.61459
10514_at	UTH1	12.4912	12.5587	13.0123	13.0326	13.0878	13.2089
10515_at	SHB17	10.7387	10.7122	11.088	10.7719	11.1986	10.8715
10516_at	UIP5	7.42519	7.41894	7.88689	7.43824	7.86059	7.77941
10517_at	YKR045C	7.38108	7.48025	8.59636	8.11493	8.08479	8.05618
10518_at	PET10	11.4628	11.023	12.7097	12.4956	12.764	12.6116
10519_at	YKR047W	7.41247	8.22231	7.09627	7.25632	7.43597	7.64907
10520_at	NAP1	10.5539	10.5156	11.3206	10.9042	11.2299	10.9733
10521_at	FMP46	9.00517	8.92706	10.0989	10.0857	9.75749	9.87144
10522_at	TRK2	7.57166	7.72975	7.91634	7.56119	7.90957	7.97659
10523_at	YKR051W	7.51786	7.4527	8.21617	7.77396	7.80787	7.79191
10524_at	MRS4	8.95044	9.11909	8.66834	8.40492	8.4439	8.55562
10525_at	YSR3	7.52183	7.28065	7.84295	7.61502	7.86452	7.64271
10526_at	DYN1	9.37368	9.34183	9.8613	9.81692	9.95262	9.90979
10527_at	RHO4	8.4395	8.52932	8.63388	8.52353	8.43731	8.40851
10528_at	TRM2	9.70796	9.9328	9.98739	9.97499	9.88554	10.1427
10529_i_at	RPS21A	14.1892	14.2156	14.4049	14.3543	14.1799	14.3535
10530_at	GLG1	6.8079	6.38962	6.90036	6.85989	6.83705	6.70618
10531_at	UTP30	8.46693	8.37079	8.95944	8.7572	8.58298	8.80008
10532_at	KTR2	8.55872	8.35338	8.85876	9.00082	9.25573	9.53266
10533_at	MIC60	8.25592	8.19764	8.44284	8.12334	8.38498	8.29362
10534_at	HEL1	5.90458	5.67208	6.97438	5.87665	6.79725	6.05164
10535_at	YKR018C	8.29733	8.39332	8.34497	8.29515	8.29733	8.47373
10536_at	IRS4	6.21551	6.74713	6.53955	6.51673	6.47243	6.51902
10537_at	VPS51	5.18685	5.18859	5.62385	5.2923	5.22165	5.25232
10538_at	ALY1	8.84071	8.45413	8.97461	8.68804	8.91525	8.73137
10539_at	NTR2	6.30485	6.38944	6.40704	6.2143	6.30485	6.18626
10540_at	YKR023W	7.10863	6.86857	7.98158	7.13779	7.64691	7.21264
10541_at	DBP7	9.11866	9.49014	9.60521	9.392	9.71659	9.7839
10542_at	RPC37	8.80875	8.82172	9.14645	9.04379	9.14084	9.19739
10543_at	GCN3	9.93689	9.8047	10.4876	10.1546	10.2632	10.2358
10544_at	BCH2	8.74764	9.104	8.75772	8.86527	8.75772	8.8905
10545_at	SAP190	9.89162	9.99909	9.87741	9.76786	9.9047	9.94124
10546_at	SET3	8.26041	8.21727	8.3068	8.30242	8.3068	8.17229
10547_at	GMH1	9.0776	9.32418	9.83077	9.88094	9.47725	9.7586
10548_at	SPO14	8.67497	8.5876	8.66628	8.63003	8.66628	8.53559
10549_at	YKR032W	6.48512	6.53966	5.86084	6.07462	6.33805	5.98692
10550_at	YKR033C	5.5242	5.29032	5.23399	4.87969	5.23399	4.83137
10551_at	DAL80	6.75404	6.06793	5.77083	5.18929	5.93874	5.6398
10552_at	DID2	8.00982	7.50785	8.30387	7.66843	8.1399	7.63464
10553_at	CAF4	7.21201	7.08658	7.32916	6.90445	7.40386	7.08792
10554_at	SPC34	7.18377	6.91901	7.51869	7.25495	7.46148	7.17419
10555_at	SFT1	8.85067	8.72532	9.19534	9.11244	8.85439	8.9305
10556_i_at	RPL14B	12.5726	12.3987	12.2431	12.2609	11.7537	12.2414
10557_f_at	RPL14A	13.4141	13.3293	13.2097	13.1985	12.8366	13.1608
10558_s_at	RPL14B	13.4226	13.0417	13.2939	13.0195	13.0679	12.9157
10559_at	BYE1	8.18453	8.38766	8.61171	8.71548	8.61327	8.65205
10560_at	AUR1	10.9606	10.9797	11.0791	11.0353	11.0823	11.1263
10561_at	MRP17	10.0158	9.99384	10.3581	10.3514	10.1618	10.0249
10562_at	DID4	8.89937	8.8313	9.37857	9.35212	9.18883	9.09153
10563_at	MET14	9.74575	9.46551	9.38404	8.9343	8.87932	8.58522
10564_at	VPS1	8.55554	8.49803	8.25179	8.19575	8.1548	8.09645
10565_at	PAP1	8.84139	8.31743	9.10541	8.56124	9.00497	8.49391
10566_at	OSH6	7.92012	7.97918	7.30217	7.17585	7.16597	7.32051
10567_at	ECM9	6.92774	6.8969	6.8086	6.7133	6.84872	6.741
10568_at	YKR005C	6.42426	6.40397	7.19133	6.83952	7.11519	6.85857
10569_at	MRPL13	9.02496	8.81849	8.8335	8.48732	8.60739	8.39039
10570_at	MEH1	8.42732	7.99416	8.71304	8.19838	8.56724	7.87226
10571_at	RSC4	6.71716	6.41853	6.39459	6.1631	6.57623	6.28827
10572_at	FOX2	7.32577	7.6437	8.5904	8.56561	8.46189	8.46832
10573_at	TOF2	7.63987	7.54567	7.86865	7.5255	7.93318	7.67976
